class,x1,y1,z1,x2,y2,z2,x3,y3,z3,x4,y4,z4,x5,y5,z5,x6,y6,z6,x7,y7,z7,x8,y8,z8,x9,y9,z9,x10,y10,z10,x11,y11,z11,x12,y12,z12,x13,y13,z13,x14,y14,z14,x15,y15,z15,x16,y16,z16,x17,y17,z17,x18,y18,z18,x19,y19,z19,x20,y20,z20,x21,y21,z21,x22,y22,z22,x23,y23,z23,x24,y24,z24,x25,y25,z25,x26,y26,z26,x27,y27,z27,x28,y28,z28,x29,y29,z29,x30,y30,z30,x31,y31,z31,x32,y32,z32,x33,y33,z33,x34,y34,z34,x35,y35,z35,x36,y36,z36,x37,y37,z37,x38,y38,z38,x39,y39,z39,x40,y40,z40,x41,y41,z41,x42,y42,z42,x43,y44,z45,x46,y46,z46
squat,0.657713056,0.233183548,-0.22451286,0.99998647,0.660881639,0.217767954,-0.208598286,0.999949098,0.663583994,0.21749109,-0.20862028,0.999949694,0.666330457,0.217312366,-0.208638549,0.999947608,0.653828442,0.21801199,-0.208312318,0.999962628,0.651679933,0.217883959,-0.208337858,0.999966919,0.649665534,0.217975959,-0.208291799,0.999971449,0.67102921,0.220478743,-0.104056478,0.99988693,0.644707143,0.223086149,-0.101815343,0.999946237,0.664130449,0.249752462,-0.184986934,0.99997443,0.653633773,0.2473308,-0.18458809,0.999979615,0.70123446,0.313168705,-0.044056736,0.999894023,0.613145947,0.314861268,-0.031735465,0.999981165,0.724609375,0.413327575,-0.07698027,0.97151053,0.589290977,0.420820534,-0.052818406,0.992871165,0.726076961,0.481985211,-0.273879766,0.8838467,0.597476661,0.504104495,-0.223871753,0.975937128,0.726300299,0.514981985,-0.323875874,0.821191251,0.599875808,0.536961794,-0.269351423,0.947502017,0.719670296,0.505875885,-0.348059952,0.830516517,0.605908513,0.524569213,-0.289366633,0.950982928,0.716481209,0.495118588,-0.287263662,0.816403151,0.606754899,0.513698816,-0.235112399,0.939664781,0.681210279,0.534472048,-0.00168607,0.999438405,0.627949715,0.533518434,0.001640969,0.99976337,0.699455857,0.711053312,-0.037089109,0.996154845,0.614967942,0.715392411,-0.023263818,0.997494221,0.717182457,0.869294167,0.075176463,0.995709956,0.601522684,0.881921232,0.080348261,0.995701849,0.714042187,0.891686678,0.078791037,0.901467025,0.604605079,0.901862323,0.082806356,0.865923584,0.728118122,0.916762292,-0.049250551,0.990752876,0.596362233,0.928157568,-0.043355446,0.9898417
squat,0.657923102,0.23796463,-0.254850209,0.999987483,0.660939336,0.222706586,-0.237966493,0.999953628,0.663631976,0.222493529,-0.237987325,0.999954104,0.666386008,0.222303495,-0.238007694,0.999952257,0.653948545,0.222856909,-0.238233209,0.999965727,0.651827276,0.222774848,-0.2382631,0.999969542,0.649899065,0.222889334,-0.238231212,0.999973595,0.671233237,0.22614643,-0.128569886,0.999897361,0.645153165,0.228838667,-0.129481822,0.999950647,0.664383113,0.255330056,-0.21382305,0.999976754,0.65403986,0.252982855,-0.214205891,0.999981403,0.701650977,0.319163382,-0.063289583,0.999903977,0.613384485,0.323439926,-0.062202316,0.999980688,0.727880478,0.412047833,-0.122082219,0.974056125,0.588467836,0.423226595,-0.109805539,0.99313879,0.725152314,0.462419689,-0.334128857,0.895036578,0.606313765,0.484866321,-0.297651112,0.977425933,0.720747173,0.486837804,-0.38728708,0.838008165,0.613308668,0.511961937,-0.345699996,0.950699925,0.714206934,0.475535512,-0.406314462,0.846441269,0.619079769,0.49794367,-0.359283924,0.953847706,0.713350296,0.464855105,-0.345916659,0.833173573,0.61845845,0.488942385,-0.306411415,0.942716062,0.681946278,0.539993405,-0.000980832,0.999479532,0.629171848,0.539058208,0.001001941,0.999771535,0.701534808,0.713165283,-0.033448521,0.996202946,0.614980817,0.716500163,-0.022425417,0.997441888,0.717089534,0.869004548,0.092339456,0.995538414,0.601571918,0.881879687,0.101346351,0.995620131,0.713322997,0.891658247,0.104721025,0.902352393,0.604585052,0.901863098,0.107189395,0.865013719,0.728940606,0.915108323,-0.012724824,0.990407944,0.596096158,0.92840296,-0.019253513,0.989494562
squat,0.658490777,0.250320315,-0.359673142,0.999987483,0.661357343,0.234163493,-0.344221354,0.999956191,0.664014041,0.233961806,-0.344235599,0.999956548,0.666814506,0.233722001,-0.344299167,0.9999547,0.654385984,0.234485313,-0.344221145,0.999966919,0.65222007,0.234503984,-0.344277382,0.999970198,0.650193155,0.234564781,-0.344263017,0.999973774,0.671894193,0.238072947,-0.227044538,0.999904811,0.645528972,0.240120932,-0.225340202,0.999952495,0.664925754,0.26671952,-0.314262837,0.999978185,0.654729009,0.265711367,-0.313950419,0.999982357,0.70268321,0.329482973,-0.138720021,0.999911666,0.613946795,0.332953781,-0.139158875,0.999978244,0.732536376,0.421244264,-0.229521066,0.97633028,0.587928116,0.43351984,-0.21697256,0.993322968,0.722542882,0.448984832,-0.466564655,0.904692233,0.612698078,0.465226203,-0.42628485,0.978290558,0.712284923,0.465726346,-0.521769822,0.852019608,0.622174501,0.482150197,-0.475811094,0.952393472,0.707779229,0.449927598,-0.532429457,0.859650016,0.628102779,0.468936652,-0.483886003,0.955067992,0.708584964,0.443332851,-0.475536644,0.846283257,0.626951575,0.461587012,-0.433151811,0.943121254,0.681922257,0.544919252,-0.000781739,0.999504983,0.629132986,0.542066097,0.000786421,0.999768496,0.70360744,0.715890646,-0.050770402,0.996152043,0.614767432,0.717465997,-0.018628994,0.997238278,0.716814637,0.86969173,0.100620613,0.995324254,0.601926625,0.881695151,0.124967098,0.995495319,0.712648451,0.891959965,0.109467313,0.904002726,0.605409741,0.90192759,0.131842062,0.868683696,0.729229808,0.914496839,-0.014375089,0.989877939,0.592911959,0.928236306,0.002003614,0.989010274
squat,0.658450484,0.263135225,-0.378089815,0.9999879,0.661343575,0.245902479,-0.363547027,0.99995923,0.664007783,0.245404005,-0.363552958,0.999959409,0.666813016,0.244880065,-0.363618493,0.999957561,0.654384494,0.246623144,-0.363596559,0.999968827,0.652219892,0.246606737,-0.363656521,0.999971688,0.65019238,0.246657833,-0.363651276,0.999974966,0.672098041,0.248595804,-0.243630022,0.9999125,0.645589948,0.251403838,-0.241672307,0.999955833,0.6648857,0.276449054,-0.330582559,0.999979854,0.654712081,0.277165711,-0.330249995,0.999983609,0.70356518,0.337954491,-0.142548352,0.999918818,0.614499927,0.340512156,-0.156557709,0.999978364,0.734782159,0.438223869,-0.241670325,0.97840029,0.587294638,0.445709497,-0.244881392,0.993769825,0.714133918,0.437010109,-0.482295841,0.913346767,0.623060584,0.456236482,-0.451687187,0.979650557,0.702867687,0.443707824,-0.536110282,0.864266872,0.635006666,0.467004985,-0.500130177,0.954872549,0.698165774,0.430364639,-0.539257288,0.871078849,0.639200389,0.451707125,-0.502297521,0.957046092,0.699905932,0.427018017,-0.488286316,0.857091069,0.636762917,0.447144568,-0.455751121,0.944449008,0.681935549,0.552508056,0.001410729,0.999533892,0.629013658,0.549707174,-0.001391785,0.999771416,0.705495715,0.716957867,-0.084112056,0.996298075,0.614155948,0.720436037,-0.032403536,0.997275114,0.716636062,0.869650364,0.089136474,0.995375574,0.601923943,0.881347597,0.118475877,0.995598495,0.712082207,0.891978681,0.09936025,0.909293175,0.605449855,0.902113676,0.124984324,0.875047326,0.729216397,0.913485408,-0.031122044,0.989908338,0.591102839,0.927127779,-0.005886146,0.989038706
squat,0.658450902,0.269959718,-0.344320178,0.999987721,0.66170603,0.252978921,-0.32962659,0.999961317,0.664491057,0.252683192,-0.329634726,0.999961257,0.66747731,0.25242275,-0.329683632,0.99995935,0.654414952,0.25391978,-0.330016792,0.99996978,0.652224004,0.254163623,-0.330070555,0.999972284,0.650185764,0.254427284,-0.330063879,0.999975264,0.673355103,0.257139921,-0.217040375,0.999918699,0.645601094,0.259279102,-0.216500759,0.999958098,0.66498673,0.283676475,-0.300131589,0.999980986,0.654663444,0.285931736,-0.300272882,0.999984384,0.704804778,0.346962661,-0.135601833,0.999923587,0.615785658,0.348865092,-0.138309136,0.999976695,0.734444261,0.446045607,-0.219279617,0.980037332,0.587438881,0.457089365,-0.230826333,0.994113386,0.704544663,0.432686776,-0.453461826,0.920468867,0.630644381,0.442462921,-0.430327117,0.980798721,0.692937255,0.43122232,-0.504694521,0.873482764,0.644147754,0.444525272,-0.476553768,0.956875265,0.688568056,0.416408747,-0.503669202,0.879482567,0.648703516,0.432170659,-0.47446394,0.958558261,0.691090345,0.415921986,-0.457760721,0.863873184,0.64571923,0.430111617,-0.432378829,0.945089817,0.681920648,0.560645103,0.003581115,0.9995538,0.628941774,0.55739975,-0.003576397,0.999764621,0.707806647,0.719364703,-0.101100847,0.996306062,0.613262892,0.723896444,-0.051499389,0.997234821,0.716630042,0.870100498,0.066443637,0.995224178,0.60191983,0.881251335,0.096991494,0.995474219,0.711935639,0.892952383,0.076436296,0.91289866,0.605298281,0.902113259,0.1050926,0.87732774,0.729791284,0.912417948,-0.051732518,0.989436209,0.59134686,0.926430523,-0.025019715,0.988415003
squat,0.658994257,0.286205322,-0.285131782,0.999987841,0.662852824,0.267304778,-0.268833131,0.999963522,0.665656447,0.266578913,-0.268846095,0.999963164,0.668712974,0.265896678,-0.268915325,0.999961317,0.654904962,0.26966846,-0.270535469,0.999971032,0.65244782,0.270364434,-0.270562321,0.999973118,0.650241256,0.271005392,-0.270536751,0.999975801,0.674179018,0.270029604,-0.15525654,0.999924481,0.645648599,0.274112165,-0.161594167,0.999960661,0.665844262,0.297657609,-0.240906432,0.99998188,0.654790521,0.302815527,-0.242946357,0.999985099,0.705130816,0.355997622,-0.075267807,0.999927759,0.617226541,0.357892364,-0.102513149,0.999974251,0.735791862,0.448828518,-0.187669173,0.981619477,0.587592363,0.461796284,-0.205268294,0.99439007,0.699846029,0.423824608,-0.408524096,0.927411735,0.640254259,0.435524285,-0.386479765,0.981568575,0.688775301,0.418519348,-0.45691219,0.882823586,0.656471133,0.433151543,-0.42930001,0.957580507,0.684936166,0.405885667,-0.450420916,0.888012707,0.660454929,0.419531286,-0.422057211,0.958567321,0.686710119,0.406830728,-0.410280854,0.871486425,0.656998456,0.420163482,-0.385853469,0.943449795,0.681908309,0.565090895,0.005338437,0.999575436,0.628897846,0.562383413,-0.005324036,0.999763608,0.710584044,0.720414042,-0.103463016,0.996260226,0.612001121,0.726773083,-0.071908526,0.997226834,0.716646016,0.870710313,0.05403661,0.995072424,0.601911187,0.881348431,0.070819579,0.995462298,0.711736917,0.893945575,0.063571051,0.917461872,0.60545361,0.903095186,0.078659959,0.881248713,0.732059181,0.91121155,-0.055939626,0.988973618,0.59077251,0.926614046,-0.045037292,0.987928033
squat,0.660450697,0.287653029,-0.255056381,0.999988019,0.664408982,0.270961732,-0.235927179,0.999965608,0.667246401,0.27033326,-0.235941857,0.999964833,0.670369029,0.269815534,-0.236005187,0.999963105,0.655811429,0.273235619,-0.237603515,0.999972463,0.65298301,0.274163783,-0.237625808,0.999974132,0.650439858,0.275068134,-0.237594604,0.999976695,0.675543904,0.275815994,-0.121546507,0.999929428,0.645650744,0.28109622,-0.128265664,0.999963343,0.667237639,0.300906271,-0.211982682,0.999982655,0.655438781,0.307251394,-0.214033917,0.999985874,0.705532014,0.365192503,-0.051315416,0.999928951,0.618989646,0.367326856,-0.080199018,0.999970794,0.737904191,0.456638843,-0.178795218,0.983067393,0.588205695,0.467104048,-0.198246464,0.994645059,0.696526885,0.421163887,-0.389903456,0.933558822,0.643379211,0.434710354,-0.370875686,0.982312381,0.684122503,0.412973791,-0.436297804,0.890604258,0.659188211,0.425795615,-0.412718862,0.958083749,0.681330562,0.402777523,-0.424881071,0.894910455,0.662134349,0.414722562,-0.401381671,0.958325922,0.683157325,0.404745519,-0.389349163,0.877023697,0.659261823,0.417225957,-0.368596673,0.941485524,0.681958973,0.571651816,0.007314523,0.999600291,0.628891289,0.568685889,-0.00731464,0.999767721,0.712595701,0.723172069,-0.133520037,0.996081412,0.61103344,0.729388416,-0.121626876,0.997186363,0.716557264,0.870928764,0.03371907,0.994800031,0.601862311,0.881317317,0.036538135,0.995400786,0.71114862,0.894857943,0.044283114,0.9214288,0.605414867,0.90306288,0.046103042,0.884436786,0.733738422,0.911158264,-0.072621606,0.988236547,0.590938449,0.92664057,-0.076015048,0.987361431
squat,0.661637902,0.308593392,-0.200140402,0.999978662,0.665932715,0.291730762,-0.181495562,0.999949753,0.668775618,0.290999234,-0.181501895,0.999943495,0.671737313,0.290343463,-0.18155086,0.999940872,0.657633543,0.294223309,-0.182422444,0.99995923,0.654874623,0.295013309,-0.182438076,0.99995929,0.65237844,0.295651644,-0.182424992,0.999964237,0.676241875,0.295627534,-0.076879725,0.999906361,0.647262812,0.299990952,-0.079704106,0.999954879,0.667959094,0.320143044,-0.161051199,0.99997282,0.656701505,0.323485315,-0.161937803,0.999979973,0.705477655,0.378159881,-0.026028592,0.999910533,0.621243894,0.379694968,-0.048829157,0.999959588,0.737216055,0.463107765,-0.170243919,0.983867764,0.590488791,0.472349197,-0.184305727,0.994772315,0.69107163,0.418189317,-0.354591072,0.936551869,0.649971366,0.431651264,-0.346568733,0.98237735,0.678039908,0.407276452,-0.391136378,0.889832735,0.66401279,0.416601479,-0.376559019,0.956309199,0.675151825,0.400465816,-0.362455338,0.892242491,0.665714622,0.410951912,-0.347125262,0.955394745,0.677637458,0.405510545,-0.34372282,0.869925082,0.663557291,0.415528983,-0.329430342,0.93578887,0.681964695,0.578725219,0.006971912,0.999605119,0.629302263,0.576170385,-0.006980079,0.99975425,0.714374065,0.7238006,-0.164509863,0.995810747,0.610274374,0.730268836,-0.156208962,0.997096241,0.716555178,0.870937407,-0.010297025,0.994407237,0.601599872,0.880124688,-0.007934093,0.995250523,0.710761428,0.894855499,-0.000692902,0.9232921,0.605182767,0.902016759,0.001059382,0.886638224,0.733533978,0.911211133,-0.113572583,0.98705864,0.591046989,0.925296128,-0.114729367,0.986583412
squat,0.661893427,0.319439054,-0.232223988,0.99997443,0.666332543,0.304165155,-0.213387281,0.99994272,0.669187427,0.303731024,-0.21338971,0.999933541,0.672145247,0.303224057,-0.213447735,0.999931097,0.658377647,0.305426925,-0.21391952,0.99995321,0.655764937,0.305846035,-0.213947937,0.999952316,0.653367579,0.306106865,-0.213942453,0.999958456,0.676763535,0.309000343,-0.107259989,0.999897838,0.648290455,0.310852289,-0.108158827,0.999951601,0.667975545,0.332265675,-0.192593381,0.999967873,0.657061219,0.333751857,-0.192928553,0.999976635,0.705367923,0.390501499,-0.053640772,0.999885201,0.62294215,0.391847998,-0.073201999,0.99995029,0.737243056,0.473237783,-0.204650611,0.984789193,0.594203591,0.480433285,-0.220550388,0.994899631,0.691108704,0.418042749,-0.378191561,0.939140379,0.65361774,0.432131082,-0.366176069,0.982626081,0.678493857,0.406598121,-0.416703612,0.888090789,0.666553855,0.414431214,-0.402300745,0.95537281,0.675513923,0.401574582,-0.381675392,0.888595641,0.667679787,0.409853876,-0.377980411,0.953432083,0.677800417,0.407674789,-0.371443719,0.862075746,0.66568011,0.416117787,-0.359353483,0.931543946,0.681890547,0.585024834,0.006792,0.999611676,0.629509568,0.582421899,-0.006807503,0.999748468,0.715242922,0.723873198,-0.188880771,0.995446146,0.609545469,0.733454287,-0.185551137,0.996950269,0.716751337,0.871190667,-0.019113053,0.993781149,0.601633608,0.880137861,-0.021149177,0.995004773,0.710777104,0.895790696,-0.008030908,0.92456913,0.605168521,0.902236402,-0.010623926,0.887829006,0.735553563,0.911164403,-0.120811105,0.985371828,0.591123641,0.924792469,-0.129353315,0.985629559
squat,0.662404895,0.328483999,-0.249525622,0.999969542,0.666865408,0.315223098,-0.230518103,0.999933362,0.669779897,0.315204024,-0.230514005,0.999920368,0.672776759,0.315057635,-0.230569482,0.99991852,0.659181893,0.31587255,-0.231147289,0.999945819,0.656742394,0.31636402,-0.231183767,0.999944031,0.654499948,0.316723347,-0.231192157,0.999952018,0.677370727,0.321656108,-0.123818122,0.999885619,0.64935565,0.322415978,-0.124791801,0.999947429,0.668211758,0.34257856,-0.209603429,0.999961436,0.65772903,0.342584699,-0.210014299,0.999971986,0.705021381,0.403222561,-0.061582483,0.999835551,0.623699307,0.403348833,-0.087385908,0.999938965,0.736664891,0.481914908,-0.226449922,0.985474229,0.596400619,0.488087803,-0.241311342,0.995024145,0.687416673,0.421254843,-0.390329033,0.939282537,0.656304598,0.43418321,-0.374725401,0.982625365,0.675754905,0.407332599,-0.426716149,0.880114317,0.668096542,0.415326566,-0.409760147,0.953412831,0.673138618,0.40265587,-0.396935374,0.877864003,0.66892451,0.410705537,-0.387889594,0.950111985,0.675287366,0.409995764,-0.384199023,0.845892429,0.66708374,0.417613506,-0.369000077,0.925353348,0.681944788,0.591383815,0.006662286,0.999612391,0.629884839,0.588956773,-0.006677554,0.999745011,0.715935588,0.724244416,-0.20428741,0.995254278,0.60857594,0.735247791,-0.203997567,0.996905684,0.716741681,0.87109971,-0.023304971,0.993336022,0.601661861,0.880144835,-0.027189324,0.994949222,0.710253775,0.895722032,-0.011241632,0.92569685,0.605775714,0.902908266,-0.015565565,0.891105056,0.735199571,0.91113621,-0.12461485,0.984164178,0.590137661,0.924803436,-0.134140879,0.985302806
squat,0.663832366,0.343184471,-0.187973678,0.999934435,0.668264747,0.329339713,-0.168529436,0.999865055,0.671099901,0.329235286,-0.168542519,0.999832869,0.673996985,0.3290281,-0.168596864,0.999830365,0.660612941,0.329542398,-0.169427127,0.999885857,0.658108115,0.329749316,-0.16944629,0.999876916,0.655758977,0.329848289,-0.169455886,0.999894559,0.678324103,0.334976166,-0.067347489,0.99979037,0.65000844,0.334876508,-0.069476828,0.999901831,0.669137418,0.357127309,-0.150647536,0.999922037,0.658949673,0.356989294,-0.151394561,0.999941409,0.704708815,0.414273143,-0.025585165,0.999771178,0.623861849,0.414349616,-0.04873326,0.999909759,0.736302018,0.489957511,-0.181107298,0.985703766,0.599120736,0.496042788,-0.189270362,0.994759023,0.68706423,0.424720287,-0.323463589,0.938052177,0.656172752,0.437562048,-0.295521379,0.981565893,0.676276326,0.409702331,-0.355773181,0.869571686,0.666953206,0.416758299,-0.326668501,0.948588192,0.673903286,0.405361354,-0.327750415,0.864187241,0.667817891,0.412718028,-0.306209803,0.943620026,0.675447047,0.413152605,-0.315954804,0.827908754,0.666239083,0.421106249,-0.289678633,0.915461719,0.681594789,0.596325696,0.006538473,0.999599695,0.629891515,0.594101191,-0.006556652,0.999715984,0.716402411,0.725897968,-0.182754725,0.994794667,0.607982278,0.7388255,-0.191673979,0.99665767,0.716689944,0.872111261,-0.02526853,0.992500842,0.601687968,0.879906297,-0.029065972,0.994438887,0.710083604,0.896119177,-0.014872082,0.924338877,0.605886281,0.902796924,-0.018181713,0.890461862,0.734966874,0.911394835,-0.121920884,0.98182857,0.590185225,0.924934328,-0.130152583,0.983638108
squat,0.66511035,0.364085019,-0.24297066,0.999924183,0.669248164,0.346960664,-0.227551788,0.999846399,0.672089458,0.346044272,-0.227577478,0.999807,0.675009787,0.345111579,-0.227656007,0.999804676,0.661297202,0.348724484,-0.227574065,0.999871731,0.658619761,0.34897384,-0.227633998,0.999859631,0.656115651,0.349049658,-0.227706432,0.99988097,0.679345906,0.348211229,-0.129299253,0.99975872,0.650135338,0.35138312,-0.127512455,0.999893308,0.670320094,0.375992507,-0.205179125,0.999906063,0.660401642,0.377429575,-0.204616114,0.999930263,0.704676509,0.422342122,-0.070496373,0.999707878,0.624903679,0.422336549,-0.097500287,0.999900818,0.735978484,0.499996603,-0.215153307,0.986031055,0.60029757,0.505641758,-0.231877297,0.994864106,0.685597539,0.427143067,-0.366495311,0.936317921,0.656816721,0.437961102,-0.351478696,0.981691241,0.675727546,0.41696918,-0.396508783,0.858489454,0.666707754,0.423707455,-0.381791353,0.947264373,0.673487306,0.411686748,-0.348257124,0.84992367,0.667070746,0.418471485,-0.356224507,0.941096663,0.674679339,0.417386681,-0.358282626,0.808788657,0.665614247,0.425725639,-0.344936341,0.9103598,0.681395352,0.600162208,0.006634295,0.999581873,0.630106926,0.598213255,-0.006644509,0.99970156,0.716665387,0.72592479,-0.179461628,0.994407535,0.608109057,0.737600446,-0.187727422,0.996587217,0.716427267,0.872036934,-0.035669331,0.991937041,0.601688325,0.879923105,-0.044674776,0.994446695,0.709442496,0.896220624,-0.026793038,0.926790535,0.605896175,0.90326184,-0.035990778,0.893903852,0.736174464,0.910827816,-0.132293046,0.980755389,0.589875937,0.925349176,-0.150678039,0.983446538
squat,0.666193426,0.376883149,-0.330828607,0.999925971,0.670210302,0.35965386,-0.315869629,0.999850035,0.672958553,0.358878464,-0.315862119,0.999811411,0.675788999,0.358024478,-0.315932184,0.999808431,0.662299275,0.360579938,-0.316459119,0.999875665,0.659513831,0.360462159,-0.316534787,0.99986434,0.656857073,0.360261798,-0.316577554,0.99988544,0.679916441,0.360523134,-0.212859362,0.999765337,0.650451064,0.362039536,-0.21322298,0.999898791,0.671105564,0.389144182,-0.290419728,0.999907553,0.661316037,0.389523238,-0.290737301,0.999931872,0.704653084,0.432335317,-0.145607278,0.999669611,0.624937654,0.431352884,-0.167758837,0.999903202,0.735997856,0.509378314,-0.300077081,0.986679912,0.601355076,0.515126348,-0.315663815,0.995155275,0.684733152,0.43661049,-0.463551223,0.934597373,0.657122493,0.445965528,-0.450485945,0.982318044,0.675605237,0.420698851,-0.497269303,0.846917748,0.666698873,0.42748943,-0.484188467,0.947466731,0.67352283,0.41441673,-0.468749613,0.834275126,0.666844606,0.422299922,-0.461683095,0.94010669,0.674545169,0.420069247,-0.45653224,0.786794364,0.665320873,0.427826107,-0.444177687,0.906670392,0.681394935,0.604361832,0.006568427,0.999557137,0.630442083,0.601537764,-0.006580827,0.999691963,0.716755509,0.72574234,-0.202305704,0.993927598,0.608191669,0.736803949,-0.213447571,0.996418595,0.71617192,0.871315241,-0.049959574,0.991008699,0.601667523,0.87989223,-0.064397193,0.994401097,0.709280074,0.895428479,-0.040710099,0.927274823,0.605754972,0.903203726,-0.055590905,0.896368384,0.73591435,0.909903705,-0.151129156,0.979417324,0.590781987,0.925427675,-0.175893635,0.983340621
squat,0.666924655,0.385590822,-0.385601223,0.999931276,0.671106696,0.367451787,-0.370408714,0.999860287,0.673898697,0.366531551,-0.370393544,0.999824584,0.676739097,0.365620196,-0.370468378,0.999820471,0.662947536,0.369268119,-0.370600641,0.999884486,0.660071969,0.369493395,-0.370686144,0.999874413,0.657293081,0.36957708,-0.370715201,0.999893665,0.681053877,0.368620753,-0.263538718,0.999781966,0.650606155,0.371668786,-0.262357444,0.999907136,0.671913326,0.397819489,-0.34377709,0.999913633,0.66199857,0.399107516,-0.343656421,0.999936581,0.704640031,0.441203147,-0.191763848,0.99966383,0.625086784,0.439638436,-0.208406776,0.999908388,0.73589009,0.515839338,-0.361423373,0.987497866,0.601748884,0.523332,-0.374782503,0.995478094,0.684117675,0.448355436,-0.53591758,0.935405731,0.656915963,0.458200485,-0.528468966,0.98303926,0.675885558,0.425955027,-0.572217584,0.842856586,0.667104423,0.430282563,-0.565278232,0.948248029,0.673919916,0.421524435,-0.543602824,0.826518953,0.66723597,0.426074296,-0.540949941,0.939697027,0.674640417,0.430935621,-0.52871573,0.77227813,0.66548878,0.436268657,-0.521890998,0.903464437,0.681409895,0.609653234,0.006447239,0.999563873,0.630895972,0.606408358,-0.006471642,0.999698102,0.716786504,0.725604653,-0.225993589,0.993359506,0.607992411,0.736302793,-0.233799383,0.996187687,0.716072381,0.871317565,-0.065020598,0.989946127,0.601639867,0.878426254,-0.072651461,0.994324744,0.709013999,0.895494998,-0.05587076,0.92763859,0.60574621,0.901861906,-0.063378103,0.898784757,0.735762417,0.909874618,-0.173331499,0.977872133,0.590885341,0.925279737,-0.188475907,0.983216643
squat,0.667107046,0.391163468,-0.417892635,0.999936461,0.671353936,0.373776108,-0.402902126,0.999869645,0.674209476,0.373106629,-0.402880013,0.999837101,0.677116394,0.372428,-0.402954251,0.999830842,0.663106561,0.374922484,-0.402418703,0.999892831,0.660263896,0.374989688,-0.402515352,0.999884248,0.657526612,0.374961644,-0.402548492,0.999901474,0.681360126,0.375705183,-0.296455055,0.999797404,0.650933146,0.377237111,-0.292114347,0.999915063,0.672194779,0.403618872,-0.376241088,0.999919415,0.662166715,0.404321969,-0.375225335,0.999941111,0.704622209,0.450128138,-0.222789079,0.999651372,0.625113964,0.447690874,-0.233819991,0.99991399,0.735786796,0.52342993,-0.401458979,0.988297224,0.602334499,0.532776415,-0.409715712,0.995780647,0.68405354,0.458694726,-0.577965438,0.936251462,0.656874537,0.468991548,-0.573999107,0.983806372,0.675240159,0.435820609,-0.614314258,0.839602649,0.666683316,0.440037191,-0.612443328,0.949412286,0.673402607,0.431437939,-0.58415848,0.819306374,0.66680634,0.435726851,-0.58588779,0.939740896,0.674173474,0.441113144,-0.570014954,0.757239103,0.665156782,0.446345806,-0.566714883,0.900595188,0.681367934,0.615346849,0.004972537,0.999573112,0.631152451,0.6117419,-0.005014369,0.999710798,0.716874957,0.726353288,-0.247333527,0.993048072,0.607851386,0.735934019,-0.257777333,0.996162236,0.715919852,0.871292531,-0.07892254,0.989514649,0.601646781,0.878364325,-0.087530062,0.994527519,0.708757818,0.895194769,-0.069724277,0.929709077,0.60576731,0.901991367,-0.077988081,0.903899491,0.735740066,0.909836233,-0.192947865,0.977468252,0.590524971,0.925262451,-0.207437992,0.983763158
squat,0.668066144,0.39872691,-0.40819335,0.999940813,0.672519565,0.381055862,-0.393765897,0.999877453,0.675417781,0.380382836,-0.393740684,0.99984771,0.678310871,0.379790753,-0.39381355,0.999839127,0.663960278,0.383172512,-0.393482208,0.999899983,0.661022425,0.383634299,-0.393576801,0.999892831,0.658227086,0.383848101,-0.393615603,0.999908268,0.682198524,0.383927584,-0.291724175,0.999810159,0.651464999,0.386618376,-0.288155526,0.999922037,0.673159361,0.409966409,-0.368224353,0.999924123,0.66280967,0.413082421,-0.36743924,0.999944985,0.70474112,0.459737509,-0.220690325,0.99963057,0.624993682,0.455610871,-0.232219219,0.999918222,0.735743165,0.530672848,-0.390583515,0.988874733,0.60237658,0.540520132,-0.402376503,0.996043086,0.68297559,0.468445748,-0.557109535,0.935618103,0.657024026,0.478289157,-0.555767655,0.984449148,0.674648225,0.445024461,-0.590797484,0.833750069,0.66652745,0.451322287,-0.591422379,0.950184584,0.673026979,0.440560788,-0.560602665,0.809124827,0.666465044,0.446217418,-0.56474942,0.939351976,0.673849761,0.45013839,-0.548773885,0.739419699,0.664920688,0.456010789,-0.548045695,0.897378266,0.681340814,0.618993104,0.003867801,0.999565125,0.631306648,0.615102053,-0.003926821,0.999713898,0.716750503,0.726830482,-0.239291027,0.993033469,0.60758543,0.736700416,-0.243338272,0.996174395,0.715855777,0.870815217,-0.06467773,0.989462972,0.601711392,0.877780676,-0.070349708,0.994737864,0.70877409,0.893971562,-0.054669309,0.93108654,0.605815232,0.901613355,-0.06035303,0.908331811,0.735212803,0.909612954,-0.173083335,0.977335215,0.590543628,0.924759328,-0.184085399,0.984236896
